year,data_year,list,rank,company,status,prior_year_closings,prior_year_gross_revenue,prior_year_rank,firm_url
2023,2022,next100,190,Lowder New Homes,,201,$81,191,https://www.builderonline.com/firms/lowder-new-homes
2023,2022,next100,191,Ence Construction,,198,$123,N/A,https://www.builderonline.com/firms/ence-construction_o
2023,2022,next100,192,Kendall Homes,,195,$74,198,https://www.builderonline.com/firms/kendall-homes
2023,2022,next100,192,Brite Homes,,195,$80,N/A,https://www.builderonline.com/firms/brite-homes_o
2023,2022,next100,194,Pacific Communities Builder,,192,$102,173,https://www.builderonline.com/firms/pacific-communities-builder
2023,2022,next100,195,Insight Homes,,180,$91,195,https://www.builderonline.com/firms/insight-homes
2023,2022,next100,195,Tresidio Homes,,180,$117,N/A,https://www.builderonline.com/firms/tresidio-homes_o
2023,2022,next100,197,Greenstone Homes,,176,$109,N/A,https://www.builderonline.com/firms/greenstone-homes_o
2023,2022,next100,197,Stonehollow Homes,,176,$77,181,https://www.builderonline.com/firms/stonehollow-homes_o
2023,2022,next100,199,Fischer & Frichtel Homes,,175,$976,N/A,https://www.builderonline.com/firms/fischer-frichtel-homes
2023,2022,next100,199,Infinity Homes & Co,,175,$54,N/A,https://www.builderonline.com/firms/infinity-homes-co
2024,2023,top100,1,D.R. Horton,p,"90,777","$32,295",1,https://www.builderonline.com/firms/dr-horton
2024,2023,top100,2,Lennar Corp.,p,"73,087","$32,459",2,https://www.builderonline.com/firms/lennar-corp
2024,2023,top100,3,PulteGroup,p,"28,603","$15,598",3,https://www.builderonline.com/firms/pultegroup
2024,2023,top100,4,NVR,p,"20,662","$9,314",4,https://www.builderonline.com/firms/nvr
2024,2023,top100,5,Meritage Homes,p,"13,976","$6,056",5,https://www.builderonline.com/firms/meritage-homes
2024,2023,top100,6,2024 KB Home,p,"13,236","$6,381",6,https://www.builderonline.com/builder-100-listing/2024-kb-home/
2024,2023,top100,7,Taylor Morrison,p,"11,495","$7,200",7,https://www.builderonline.com/firms/taylor-morrison
2024,2023,top100,8,Clayton Properties Group,,"9,957","$3,993",8,https://www.builderonline.com/firms/clayton-properties-group
2024,2023,top100,9,Toll Brothers,p,"9,597","$9,866",10,https://www.builderonline.com/firms/toll-brothers
2024,2023,top100,10,Century Communities,p,"9,568","$3,604",9,https://www.builderonline.com/firms/century-communities
2024,2023,top100,11,Ashton Woods Homes,,"8,947","$3,601",12,https://www.builderonline.com/firms/ashton-woods-homes
2024,2023,top100,12,M.D.C. Holdings,p,"8,228","$4,520",11,https://www.builderonline.com/firms/mdc-holdings
2024,2023,top100,13,2024 M/I Homes,p,"8,112","$3,914",13,https://www.builderonline.com/builder-100-listing/2024-m-i-homes/
2024,2023,top100,14,Dream Finders Homes,p,"7,314","$3,485",14,https://www.builderonline.com/firms/dream-finders-homes
2024,2023,top100,15,LGI Homes,p,"6,729","$2,358",15,https://www.builderonline.com/firms/lgi-homes
2024,2023,top100,16,Hovnanian Enterprises,p,"5,473","$3,054",16,https://www.builderonline.com/firms/hovnanian-enterprises
2024,2023,top100,17,2024 David Weekley Homes,,"5,433","$2,963",18,https://www.builderonline.com/builder-100-listing/2024-david-weekley-homes/
2024,2023,top100,18,Tri Pointe Homes,p,"5,274","$3,654",17,https://www.builderonline.com/firms/tri-pointe-homes
2024,2023,top100,19,Mattamy Homes,,"4,578","$2,270",23,https://www.builderonline.com/firms/mattamy-homes
2024,2023,top100,20,SH Residential Holdings,p,"4,442","$2,324",N/A,https://www.builderonline.com/firms/sh-residential-holdings_o
2024,2023,top100,21,Rausch Coleman Homes,,"4,437","$1,050",22,https://www.builderonline.com/firms/rausch-coleman-homes
2024,2023,top100,22,Stanley Martin Homes,,"4,291","$1,947",20,https://www.builderonline.com/firms/stanley-martin-homes
2024,2023,top100,23,Beazer Homes,p,"4,246","$2,198",19,https://www.builderonline.com/firms/beazer-homes-usa
2024,2023,top100,24,DRB Group,,"4,140","$1,651",21,https://www.builderonline.com/firms/drb-group
2024,2023,top100,25,Perry Homes,,"4,071","$2,367",25,https://www.builderonline.com/firms/perry-homes
2024,2023,top100,26,Habitat for Humanity International,,"3,817",$468,28,https://www.builderonline.com/firms/habitat-for-humanity-international
2024,2023,top100,27,Highland Homes,,"3,555","$2,200",24,https://www.builderonline.com/firms/highland-homes
2024,2023,top100,28,DSLD Homes,,"3,240",$988,31,https://www.builderonline.com/firms/dsld-homes
2024,2023,top100,29,Green Brick Partners,p,"3,123","$1,769",32,https://www.builderonline.com/firms/green-brick-partners
2024,2023,top100,30,Brightland Homes,,"2,972","$1,069",34,https://www.builderonline.com/firms/brightland-homes_o
2024,2023,top100,31,Adams Homes,,"2,970","$1,053",29,https://www.builderonline.com/firms/adams-homes
2024,2023,top100,32,Fischer Homes,,"2,736","$1,332",30,https://www.builderonline.com/firms/fischer-homes
2024,2023,top100,33,The Villages of Lake Sumter,,"2,732","$1,180",26,https://www.builderonline.com/firms/the-villages-of-lake-sumter
2024,2023,top100,34,Shea Homes,,"2,721","$2,601",27,https://www.builderonline.com/firms/shea-homes
2024,2023,top100,35,Maronda Homes,,"2,428","$1,034",33,https://www.builderonline.com/firms/maronda-homes
2024,2023,top100,36,Smith Douglas Homes,p,"2,373",$763,38,https://www.builderonline.com/firms/smith-douglas-homes
2024,2023,top100,37,Minto Communities,,"2,350","$1,239",45,https://www.builderonline.com/firms/minto-communities
2024,2023,top100,38,True Homes,,"2,342",$809,41,https://www.builderonline.com/firms/true-homes
2024,2023,top100,39,AMH,p,"2,317",$0,39,https://www.builderonline.com/firms/amh_o
2024,2023,top100,40,Legend Homes,,"2,245",$485,42,https://www.builderonline.com/firms/legend-homes_o
2024,2023,top100,41,Drees Homes,,"2,128","$1,646",36,https://www.builderonline.com/firms/drees-homes
2024,2023,top100,42,Landsea Homes,p,"2,123","$1,169",35,https://www.builderonline.com/firms/landsea-homes_o
2024,2023,top100,43,GL Homes,,"2,062","$1,920",43,https://www.builderonline.com/firms/gl-homes
2024,2023,top100,44,Bloomfield Homes,,"2,010","$1,082",40,https://www.builderonline.com/firms/bloomfield-homes
2024,2023,top100,45,Betenbough Homes,,"1,970",$454,46,https://www.builderonline.com/firms/betenbough-homes
2024,2023,top100,46,Holiday Builders,,"1,713",$558,49,https://www.builderonline.com/firms/holiday-builders
2024,2023,top100,47,CBH Homes,,"1,565",$704,55,https://www.builderonline.com/firms/cbh-homes
2024,2023,top100,48,The Kolter Group,,"1,468","$1,279",58,https://www.builderonline.com/firms/kolter-residential
2024,2023,top100,49,Hayden Homes,,"1,458",$619,53,https://www.builderonline.com/firms/hayden-homes
2024,2023,top100,50,Brookfield Residential Properties,,"1,456","$1,129",52,https://www.builderonline.com/firms/brookfield-residential-properties
2024,2023,top100,51,United Homes Group,p,"1,383",$421,48,https://www.builderonline.com/firms/united-homes-group_o
2024,2023,top100,52,Castlerock Communities,,"1,367",$555,61,https://www.builderonline.com/firms/castlerock-communities
2024,2023,top100,53,Neal Communities,,"1,357",$843,67,https://www.builderonline.com/firms/neal-communities
2024,2023,top100,54,Edge Homes,,"1,349",$611,56,https://www.builderonline.com/firms/edge-homes
2024,2023,top100,55,First Texas Homes,,"1,299",$833,59,https://www.builderonline.com/firms/first-texas-homes
2024,2023,top100,56,Empire Communities,,"1,288",$663,N/A,https://www.builderonline.com/firms/empire-communities_o
2024,2023,top100,57,Epcon Communities,,"1,264",$748,50,https://www.builderonline.com/firms/epcon-communities
2024,2023,top100,58,Eastwood Homes,,"1,245",$629,54,https://www.builderonline.com/firms/eastwood-homes
2024,2023,top100,59,Homes by Westbay,,"1,213",$700,65,https://www.builderonline.com/firms/homes-by-westbay
2024,2023,top100,60,Davidson Homes,,"1,166",$462,66,https://www.builderonline.com/firms/davidson-homes_o
2024,2023,top100,61,BBL Building Co.,,"1,111",$0,47,https://www.builderonline.com/firms/bbl-building-co_o
2024,2023,top100,62,View Homes,,"1,052",$400,60,https://www.builderonline.com/firms/view-homes
2024,2023,top100,63,Stylecraft Builders,,"1,014",$230,63,https://www.builderonline.com/firms/stylecraft-builders
2024,2023,top100,64,Long Lake Ltd.,,943,$369,64,https://www.builderonline.com/firms/long-lake-limited
2024,2023,top100,65,HistoryMaker Homes,,927,$354,57,https://www.builderonline.com/firms/historymaker-homes
2024,2023,top100,66,McBride & Son Cos.,,920,$386,69,https://www.builderonline.com/firms/mcbride-son-cos
2024,2023,top100,67,Allen Edwin Homes,,915,$318,82,https://www.builderonline.com/firms/allen-edwin-homes
2024,2023,top100,68,Westin Homes,,882,$550,84,https://www.builderonline.com/firms/westin-homes
2024,2023,top100,69,The Challenger Group,,870,$379,51,https://www.builderonline.com/firms/the-challenger-group
2024,2023,top100,70,Robson Resort Communities,,850,$607,70,https://www.builderonline.com/firms/robson-resort-communities
2024,2023,top100,71,Ivory Homes,,803,$576,62,https://www.builderonline.com/firms/ivory-homes
2024,2023,top100,72,Park Square Homes,,802,$464,91,https://www.builderonline.com/firms/park-square-homes
2024,2023,top100,73,Trumark Cos.,,766,$661,118,https://www.builderonline.com/firms/trumark-cos
2024,2023,top100,74,American Legend Homes,,755,$607,73,https://www.builderonline.com/firms/american-legend-homes
2024,2023,top100,75,Tilson Homes,,745,$328,N/A,https://www.builderonline.com/firms/tilson-homes
2024,2023,top100,76,Hakes Brothers,,731,$275,85,https://www.builderonline.com/firms/hakes-brothers
2024,2023,top100,77,Prominence Homes,,712,$110,147,https://www.builderonline.com/firms/prominence-homes_o
2024,2023,top100,78,Saratoga Homes,,711,$232,83,https://www.builderonline.com/firms/saratoga-homes
2024,2023,top100,79,Schuber Mitchell Homes,,702,$195,88,https://www.builderonline.com/firms/schuber-mitchell-homes_o
2024,2023,top100,79,Pacesetter Homes,,702,$319,79,https://www.builderonline.com/firms/pacesetter-homes
2024,2023,top100,81,Megatel Homes,,696,$382,N/A,https://www.builderonline.com/firms/megatel-homes_o
2024,2023,top100,82,On Top of the World,,674,$290,86,https://www.builderonline.com/firms/on-top-of-the-world
2024,2023,top100,83,ICI Homes,,672,$582,73,https://www.builderonline.com/firms/ici-homes
2024,2023,top100,84,Impression Homes,,669,$243,95,https://www.builderonline.com/firms/impression-homes
2024,2023,top100,85,New Home Co.,,656,$509,81,https://www.builderonline.com/firms/new-home-co
2024,2023,top100,86,Stone Martin Builders,,645,$256,68,https://www.builderonline.com/firms/stone-martin-builders
2024,2023,top100,87,Visionary Homes,,628,$281,75,https://www.builderonline.com/firms/visionary-homes_o
2024,2023,top100,88,Home Creations,,627,$158,110,https://www.builderonline.com/firms/home-creations
2024,2023,top100,89,Lombardo Homes,,611,$408,76,https://www.builderonline.com/firms/lombardo-homes
2024,2023,top100,90,Riverside Homebuilders,,594,$274,96,https://www.builderonline.com/firms/riverside-homebuilders_o
2024,2023,top100,91,Christopher Alan Homes,,569,$206,114,https://www.builderonline.com/firms/christopher-alan-homes_o
2024,2023,top100,92,American Classic Homes,,566,$86,N/A,https://www.builderonline.com/firms/american-classic-homes_o
2024,2023,top100,93,Ole South Properties,,556,$202,90,https://www.builderonline.com/firms/ole-south-properties
2024,2023,top100,94,Ball Homes,,552,$256,N/A,https://www.builderonline.com/firms/ball-homes
2024,2023,top100,95,San Joaquin Valley Homes,,549,$237,94,https://www.builderonline.com/firms/san-joaquin-valley-homes_o
2024,2023,top100,96,Olthof Homes,,510,$188,98,https://www.builderonline.com/firms/olthof-homes
2024,2023,top100,97,Viera Builders,,508,$331,134,https://www.builderonline.com/firms/viera-builders
2024,2023,top100,98,Schell Brothers,,507,$443,97,https://www.builderonline.com/firms/schell-brothers
2024,2023,top100,99,Esperanza Homes,,505,$144,124,https://www.builderonline.com/firms/esperanza-homes_o
2024,2023,top100,100,HHHunt Corp.,,476,$226,99,https://www.builderonline.com/firms/hhhunt-corp_1
2024,2023,next100,101,Ideal Homes,,475,$122,101,https://www.builderonline.com/firms/ideal-homes
2024,2023,next100,102,Hunter Quinn Homes,,474,$101,N/A,https://www.builderonline.com/firms/hunter-quinn-homes_o
2024,2023,next100,103,Keystone Custom Homes,,473,$374,106,https://www.builderonline.com/firms/keystone-custom-homes
2024,2023,next100,104,Eastbrook Homes,,467,$247,80,https://www.builderonline.com/firms/eastbrook-homes
2024,2023,next100,105,Homes by Taber,,465,$183,71,https://www.builderonline.com/firms/homes-by-taber
2024,2023,next100,106,Riz Communities & Development,,462,$47,N/A,https://www.builderonline.com/firms/riz-communities-development_o
2024,2023,next100,107,Main Street Homes,,453,$248,112,https://www.builderonline.com/firms/main-street-homes
2024,2023,next100,107,Chesapeake Homes,,453,$255,130,https://www.builderonline.com/firms/chesapeake-homes
2024,2023,next100,109,"First America Homes, a Signorelli Company",,452,$106,89,https://www.builderonline.com/firms/first-america-homes-a-signorelli-company_o
2024,2023,next100,110,Rockhaven Homes,,437,$150,143,https://www.builderonline.com/firms/rockhaven-homes_o
2024,2023,next100,111,Bill Clark Homes,,433,$230,N/A,https://www.builderonline.com/firms/bill-clark-homes
2024,2023,next100,112,Scott Felder Homes,,431,$206,N/A,https://www.builderonline.com/firms/scott-felder-homes
2024,2023,next100,113,Grand Homes,,430,$404,105,https://www.builderonline.com/firms/grand-homes
2024,2023,next100,114,Newmark Homes,,423,$298,116,https://www.builderonline.com/firms/newmark-homes
2024,2023,next100,115,SK Builders,,416,$147,114,https://www.builderonline.com/firms/sk-builders
2024,2023,next100,116,Landmark 24 Homes,,415,$156,158,https://www.builderonline.com/firms/landmark-24-homes_o
2024,2023,next100,117,Berks Homes,,414,$171,128,https://www.builderonline.com/firms/berks-homes
2024,2023,next100,118,Milestone Community Builders,,410,$246,72,https://www.builderonline.com/firms/milestone-community-builders
2024,2023,next100,118,Anglia Homes,,410,$138,104,https://www.builderonline.com/firms/anglia-homes
2024,2023,next100,120,McKinley Homes,,409,$33,N/A,https://www.builderonline.com/firms/mckinley-homes_o
2024,2023,next100,121,Signature Homes,,407,$315,N/A,https://www.builderonline.com/firms/signature-homes
2024,2023,next100,122,Shaddock Homes,,401,$317,127,https://www.builderonline.com/firms/shaddock-homes
2024,2023,next100,123,2024 Van Metre Cos.,,400,$344,113,https://www.builderonline.com/builder-100-listing/2024-van-metre-cos/
2024,2023,next100,124,Traditions of America,,393,$259,132,https://www.builderonline.com/firms/traditions-of-america
2024,2023,next100,125,Touchstone Living,,389,$142,100,https://www.builderonline.com/firms/touchstone-living_o
2024,2023,next100,126,Colina Homes,,377,$118,107,https://www.builderonline.com/firms/colina-homes
2024,2023,next100,127,United Built Homes,,376,$114,N/A,https://www.builderonline.com/firms/united-built-homes
2024,2023,next100,128,Landon Homes,,373,$317,126,https://www.builderonline.com/firms/landon-homes
2024,2023,next100,129,Valor Communities,,370,$136,152,https://www.builderonline.com/firms/valor-communities_o
2024,2023,next100,130,Elliott Homes,,367,$256,120,https://www.builderonline.com/firms/elliott-homes
2024,2023,next100,131,Fulton Homes,,363,$220,77,https://www.builderonline.com/firms/fulton-homes
2024,2023,next100,132,SeaGate Homes,,360,$139,173,https://www.builderonline.com/firms/seagate-homes
2024,2023,next100,133,John Mourier Construction,,359,$277,124,https://www.builderonline.com/firms/john-mourier-construction
2024,2023,next100,134,Liberty Communities,,354,$119,109,https://www.builderonline.com/firms/liberty-communities_o
2024,2023,next100,135,Traton Homes,,338,$157,N/A,https://www.builderonline.com/firms/traton-homes
2024,2023,next100,136,"McGuinn Homes, Inc.",,337,$65,156,https://www.builderonline.com/firms/mcguinn-homes-inc
2024,2023,next100,137,Nilson Homes,,334,$139,N/A,https://www.builderonline.com/firms/nilson-homes_o
